result_id,event_title,edition_id,sport
359244,"Hammer Throw, Women",59,Athletics
32701,"Basketball, Women",22,Basketball
64934,"Javelin Throw, Men",24,Athletics
6901,"100 metres Breaststroke, Women",20,Swimming
19005748,"Middleweight (69-75 kilograms), Men",61,Boxing
351482,"Heavyweight (>67 kilograms), Women",59,Taekwondo
34783,"Handball, Women",22,Handball
261734,"10 kilometres Open Water, Women",53,Marathon Swimming
159368,"Double Sculls, Men",24,Rowing
359065,"10,000 metres, Women",59,Athletics
257263,"20 kilometres Race Walk, Men",53,Athletics
128445,"Light-Flyweight, Greco-Roman (≤48 kilograms), Men",20,Wrestling
43511,"Duet, Women",22,Artistic Swimming
357188,"100 metres Freestyle, Women",59,Swimming
7002,"100 metres Backstroke, Men",21,Swimming
6908,"200 metres Breaststroke, Women",20,Swimming
30215,"Heavyweight (≤105 kilograms), Men",25,Weightlifting
10171,"Three Person Keelboat (Soling), Open",21,Sailing
357310,"10 kilometres Open Water, Women",59,Marathon Swimming
28000,"Flyweight (≤58 kilograms), Men",25,Taekwondo
257630,"10,000 metres, Women",53,Athletics
70683,"Uneven Bars, Women",23,Artistic Gymnastics
62367,"Triple Jump, Men",20,Athletics
257355,"Shot Put, Men",53,Athletics
54272,"Springboard, Women",24,Diving
354317,"Middleweight (≤77 kilograms), Men",59,Weightlifting
18000115,"Kata, Women",61,Karate
70663,"Individual All-Around, Women",23,Artistic Gymnastics
54249,"Platform, Women",22,Diving
10629,"Three Person Keelboat (Soling), Open",24,Sailing
319120,"Double Sculls, Women",54,Rowing
34265,"Football, Women",26,Football
307058,"Kayak Fours, 500 metres, Women",54,Canoe Sprint
8181,"200 metres Freestyle, Women",24,Swimming
19002119,"Light-Heavyweight (≤76 kilograms), Women",61,Weightlifting
18000723,"Rapid-Fire Pistol, 25 metres, Men",61,Shooting
158793,"Double Sculls, Men",20,Rowing
354344,"Heavyweight (≤105 kilograms), Men",59,Weightlifting
70535,"Floor Exercise, Men",21,Artistic Gymnastics
45404,"Doubles, Women",23,Tennis
18000760,"Trap, Women",61,Shooting
155009,"Cross-Country, Men",25,Cycling Mountain Bike
116488,"Foil, Individual, Women",25,Fencing
260933,"Individual, Women",53,Rhythmic Gymnastics
18000080,"Park, Men",61,Cycling BMX Freestyle
51905,"Skeet, Men",24,Shooting
18000731,"Small-Bore Rifle, Three Positions, 50 metres, Men",61,Shooting
7825,"100 metres Freestyle, Women",23,Swimming
19000543,"Discus Throw, Men",61,Athletics
133966,"Featherweight, Greco-Roman (≤55 kilograms), Men",26,Wrestling
54237,"Platform, Women",21,Diving
51926,"Air Pistol, 10 metres, Men",25,Shooting
332276,"Super-Heavyweight, Greco-Roman (≤120 kilograms), Men",54,Wrestling
356907,"Keirin, Women",59,Cycling Track
132830,"Light-Heavyweight, Greco-Roman (≤90 kilograms), Men",24,Wrestling
70500,"Team All-Around, Women",20,Artistic Gymnastics
302400,"5,000 metres, Women",54,Athletics
66594,"Triple Jump, Women",26,Athletics
256048,"Kayak Doubles, 500 metres, Women",23,Canoe Sprint
353646,"Parallel Bars, Men",59,Artistic Gymnastics
70823,"Horse Vault, Women",25,Artistic Gymnastics
19000047,"800 metres Freestyle, Men",61,Swimming
70621,"Floor Exercise, Women",22,Artistic Gymnastics
25929,"Light-Middleweight (≤71 kilograms), Men",22,Boxing
37660,"Volleyball, Men",25,Volleyball
321046,"Small-Bore Rifle, Three Positions, 50 metres, Men",54,Shooting
261101,"Double Sculls, Women",53,Rowing
8665,"200 metres Butterfly, Women",25,Swimming
70629,"Individual All-Around, Men",23,Artistic Gymnastics
116974,"Sabre, Individual, Men",26,Fencing
256169,"Kayak Singles, 500 metres, Women",24,Canoe Sprint
351070,"Individual, Men",59,Archery
258962,"BMX, Men",53,Cycling BMX Racing
307026,"Canadian Singles, 1,000 metres, Men",54,Canoe Sprint
259056,"Springboard, Women",53,Diving
18000763,"Skeet, Women",61,Shooting
42323,"Singles, Women",24,Badminton
19001700,"Road Race, Individual, Men",61,Cycling Road
10786,"One Person Dinghy (Laser), Open",25,Sailing
19184,"Half-Lightweight (≤66 kilograms), Men",26,Judo
900744,"Bantamweight (≤ 51 kilograms), Women",22,Taekwondo
354335,"Middle-Heavyweight (≤94 kilograms), Men",59,Weightlifting
261043,"Lightweight Double Sculls, Men",53,Rowing
10378,"Two Person Keelboat (Star), Open",23,Sailing
26792,"Light-Middleweight (≤71 kilograms), Men",24,Boxing
19001704,"Cross-Country, Men",61,Cycling Mountain Bike
353840,"Springboard, Women",59,Diving
117418,"Foil, Individual, Women",26,Fencing
323000,"Duet, Women",54,Artistic Swimming
256259,"Canadian Doubles, 500 metres, Men",25,Canoe Sprint
396200,"Volleyball, Men",59,Volleyball
17253,"Heavyweight (>95 kilograms), Men",23,Judo
48187,"Singles, Women",25,Table Tennis
27193,"Welterweight (≤67 kilograms), Men",25,Boxing
320021,"One Person Heavyweight Dinghy (Finn), Men",54,Sailing
30332,"Light-Heavyweight (≤85 kilograms), Men",26,Weightlifting
357169,"10 kilometres Open Water, Men",59,Marathon Swimming
320126,"Two Person Dinghy (470), Men",54,Sailing
353461,"Kayak Singles, 1,000 metres, Men",59,Canoe Sprint
117020,"Foil, Team, Men",26,Fencing
66031,"200 metres, Men",26,Athletics
19004300,"Flyweight (≤58 kilograms), Men",61,Taekwondo
19078,"Heavyweight (>78 kilograms), Women",25,Judo
308003,"Individual Time Trial, Men",54,Cycling Road
255809,"Kayak Doubles, 500 metres, Men",22,Canoe Sprint
70715,"Horizontal Bar, Men",24,Artistic Gymnastics
29751,"Light-Heavyweight (≤82½ kilograms), Men",20,Weightlifting
66518,"4 x 400 metres Relay, Women",26,Athletics
302001,"10,000 metres, Men",54,Athletics
103678,"Épée, Individual, Men",20,Fencing
47282,"Doubles, Men",23,Table Tennis
128733,"Super-Heavyweight, Greco-Roman (>100 kilograms), Men",20,Wrestling
259988,"Floor Exercise, Women",53,Artistic Gymnastics
185355,"Individual, Open",21,Equestrian Jumping
261379,"Rapid-Fire Pistol, 25 metres, Men",53,Shooting
19009152,"Individual All-Around, Women",61,Artistic Gymnastics
313003,"Team All-Around, Women",54,Artistic Gymnastics
108488,"Foil, Individual, Men",22,Fencing
159456,"Lightweight Coxless Fours, Men",24,Rowing
54284,"Platform, Men",25,Diving
258824,"Canadian Singles, Slalom, Men",53,Canoe Slalom
329046,"Volleyball, Women",54,Volleyball
41367,"Individual, Women",26,Archery
353652,"Rings, Men",59,Artistic Gymnastics
185325,"Individual, Open",20,Equestrian Jumping
7229,"4 x 100 metres Freestyle Relay, Women",21,Swimming
320199,"Three Person Keelboat (Elliott 6m), Women",54,Sailing
19017223,"Épée, Individual, Women",61,Fencing
261717,"400 metres Freestyle, Women",53,Swimming
305413,"Middleweight (69-75 kilograms), Women",54,Boxing
19002029,"Lightweight (≤67 kilograms), Men",61,Weightlifting
19006027,"Middleweight (69-75 kilograms), Women",61,Boxing
353784,"Platform, Men",59,Diving
354308,"Lightweight (≤69 kilograms), Men",59,Weightlifting
185477,"Individual, Open",25,Equestrian Dressage
331099,"Middle-Heavyweight (≤94 kilograms), Men",54,Weightlifting
19009764,"Light-Heavyweight, Freestyle (≤68 kilograms), Women",61,Wrestling
64883,"Shot Put, Men",24,Athletics
18441,"Half-Lightweight (≤66 kilograms), Men",25,Judo
311213,"Foil, Individual, Men",54,Fencing
310000,"Individual, Open",54,Equestrian Eventing
19000487,"Pole Vault, Men",61,Athletics
25478,"Middleweight (≤75 kilograms), Men",21,Boxing
396246,"Volleyball, Women",59,Volleyball
359005,"200 metres, Women",59,Athletics
8532,"4 x 100 metres Medley Relay, Men",25,Swimming
262340,"Olympic Distance, Women",53,Triathlon
310008,"Team, Open",54,Equestrian Eventing
395743,"Air Pistol, 10 metres, Women",59,Shooting
19000250,"200 metres Backstroke, Women",61,Swimming
19016295,"Canadian Doubles, 500 metres, Women",61,Canoe Sprint
51956,"Skeet, Men",25,Shooting
32810,"Basketball, Men",24,Basketball
10509,"One Person Dinghy (Europe), Women",24,Sailing
38966,"Water Polo, Men",26,Water Polo
9020,"100 metres Breaststroke, Women",26,Swimming
30774,"Baseball, Men",25,Baseball
900662,"Welterweight (≤76 kilograms), Men",22,Taekwondo
19009619,"Super-Heavyweight, Freestyle (≤125 kilograms), Men",61,Wrestling
42070,"Doubles, Men",23,Badminton
65525,"Triple Jump, Men",25,Athletics
351166,"Individual, Women",59,Archery
7565,"200 metres Individual Medley, Women",22,Swimming
8063,"100 metres Butterfly, Men",24,Swimming
128301,"Middleweight, Freestyle (≤82 kilograms), Men",20,Wrestling
10949,"One Person Dinghy (Finn), Men",26,Sailing
325130,"Featherweight (≤57 kilograms), Women",54,Taekwondo
6828,"400 metres Individual Medley, Men",20,Swimming
51750,"Small-Bore Rifle, Three Positions, 50 metres, Open",20,Shooting
256292,"Kayak Singles, 500 metres, Women",25,Canoe Sprint
45335,"Singles, Women",23,Tennis
45658,"Singles, Men",25,Tennis
19005859,"Super-Heavyweight (>91 kilograms), Men",61,Boxing
354964,"Half-Lightweight (≤52 kilograms), Women",59,Judo
30737,"Baseball, Men",24,Baseball
355404,"Heavyweight, Freestyle (≤97 kilograms), Men",59,Wrestling
185498,"Individual, Open",25,Equestrian Jumping
354150,"Beach Volleyball, Men",59,Beach Volleyball
307117,"Kayak Singles, 200 metres, Women",54,Canoe Sprint
7284,"200 metres Freestyle, Men",22,Swimming
30395,"Middleweight (≤63 kilograms), Women",26,Weightlifting
51935,"Air Rifle, 10 metres, Men",25,Shooting
27013,"Flyweight (≤51 kilograms), Men",25,Boxing
19016471,"Foil, Team, Men",61,Fencing
65963,"Heptathlon, Women",25,Athletics
353991,"Coxless Fours, Men",59,Rowing
18986,"Middleweight (≤70 kilograms), Women",25,Judo
19008767,"Skiff (49er), Men",61,Sailing
900870,"Cesta Punta, Doubles (frontón 54 metres), Men",23,Basque pelota
7739,"200 metres Individual Medley, Men",23,Swimming
65030,"100 metres, Women",24,Athletics
322193,"200 metres Butterfly, Women",54,Swimming
16840,"Extra-Lightweight (≤60 kilograms), Men",23,Judo
51807,"Skeet, Open",22,Shooting
8708,"4 x 200 metres Freestyle Relay, Women",25,Swimming
6810,"100 metres Butterfly, Men",20,Swimming
358610,"800 metres, Men",59,Athletics
62896,"Discus Throw, Men",21,Athletics
325104,"Flyweight (≤49 kilograms), Women",54,Taekwondo
319009,"Quadruple Sculls, Women",54,Rowing
356962,"Cross-Country, Women",59,Cycling Mountain Bike
45549,"Singles, Women",24,Tennis
63973,"200 metres, Men",23,Athletics
27699,"Heavyweight (≤91 kilograms), Men",26,Boxing
353567,"Kayak Singles, 500 metres, Women",59,Canoe Sprint
154795,"Sprint, Men",24,Cycling Track
6779,"100 metres Backstroke, Men",20,Swimming
307006,"Kayak Singles, Slalom, Men",54,Canoe Slalom
19000594,"Decathlon, Men",61,Athletics
317000,"Individual, Men",54,Modern Pentathlon
54289,"Synchronized Platform, Men",25,Diving
63884,"Javelin Throw, Women",22,Athletics
66489,"Marathon, Women",26,Athletics
34161,"Football, Men",25,Football
8757,"100 metres Freestyle, Men",26,Swimming
41153,"Team, Men",25,Archery
25065,"Light-Middleweight (≤71 kilograms), Men",20,Boxing
358401,"Team, Open",59,Equestrian Eventing
19008859,"Two Person Dinghy (470), Women",61,Sailing
51917,"Small-Bore Rifle, Three Positions, 50 metres, Women",24,Shooting
154649,"Sprint, Women",22,Cycling Track
62581,"Discus Throw, Women",20,Athletics
255873,"Canadian Doubles, 500 metres, Men",22,Canoe Sprint
259060,"Platform, Women",53,Diving
134009,"Lightweight, Greco-Roman (≤60 kilograms), Men",26,Wrestling
132889,"Heavyweight, Greco-Roman (≤100 kilograms), Men",24,Wrestling
18000188,"Kumite, >75 kg, Men",61,Karate
62463,"100 metres, Women",20,Athletics
70870,"Parallel Bars, Men",26,Artistic Gymnastics
155135,"Road Race, Individual, Men",26,Cycling Road
257737,"Triple Jump, Women",53,Athletics
63086,"1,500 metres, Women",21,Athletics
900966,"Roller Hockey, Men",23,Roller Hockey
900533,"Middleweight (≤66 kilograms), Women",22,Judo
901066,"Lightweight (≤ 70 kilograms), Men",23,Taekwondo
319018,"Coxless Pairs, Women",54,Rowing
322083,"200 metres Freestyle, Men",54,Swimming
30413,"Heavyweight (≤75 kilograms), Women",26,Weightlifting
26940,"Super-Heavyweight (>91 kilograms), Men",24,Boxing
111376,"Foil, Individual, Women",22,Fencing
154647,"Road Race, Individual, Men",22,Cycling Road
131817,"Heavyweight, Greco-Roman (≤100 kilograms), Men",23,Wrestling
19001702,"Road Race, Individual, Women",61,Cycling Road
326000,"Individual, Men",54,Trampolining
64828,"Pole Vault, Men",24,Athletics
261153,"One Person Dinghy (Finn), Open",53,Sailing
19003949,"Team, Men",61,Table Tennis
261879,"Singles, Men",53,Tennis
154757,"Sprint, Women",23,Cycling Track
28029,"Featherweight (≤68 kilograms), Men",25,Taekwondo
257275,"High Jump, Men",53,Athletics
62420,"Javelin Throw, Men",20,Athletics
25031,"Welterweight (≤67 kilograms), Men",20,Boxing
359060,"5,000 metres, Women",59,Athletics
263597,"Featherweight, Greco-Roman (≤55 kilograms), Men",53,Wrestling
154853,"Individual Pursuit, 4,000 metres, Men",24,Cycling Track
359105,"4 x 400 metres Relay, Women",59,Athletics
359500,"Football, Men",59,Football
354326,"Light-Heavyweight (≤85 kilograms), Men",59,Weightlifting
8550,"50 metres Freestyle, Women",25,Swimming
19000829,"Shot Put, Women",61,Athletics
10807,"Two Person Keelboat (Star), Open",25,Sailing
301118,"Individual, Women",54,Archery
325026,"Featherweight (≤68 kilograms), Men",54,Taekwondo
18000769,"Air Rifle, 10 metres, Team, Mixed",61,Shooting
47065,"Doubles, Women",22,Table Tennis
30197,"Light-Heavyweight (≤85 kilograms), Men",25,Weightlifting
256304,"Kayak Fours, 500 metres, Women",25,Canoe Sprint
11075,"Two Person Dinghy (470), Women",26,Sailing
48480,"Singles, Women",26,Table Tennis
325182,"Heavyweight (>67 kilograms), Women",54,Taekwondo
262349,"Singles, Men",53,Table Tennis
19000492,"Long Jump, Men",61,Athletics
311438,"Épée, Team, Women",54,Fencing
259555,"Foil, Team, Women",53,Fencing
154997,"Team Sprint, Men",25,Cycling Track
359542,"Football, Women",59,Football
10488,"Two Person Dinghy (470), Men",24,Sailing
900921,"Paleta Cuero, Doubles (trinquete), Men",23,Basque pelota
18850,"Half-Lightweight (≤52 kilograms), Women",25,Judo
324071,"Singles, Men",54,Tennis
305296,"Light-Heavyweight (≤81 kilograms), Men",54,Boxing
258743,"Kayak Singles, 500 metres, Men",53,Canoe Sprint
54318,"Synchronized Springboard, Women",26,Diving
62879,"Shot Put, Men",21,Athletics
42840,"Doubles, Women",26,Badminton
51991,"Free Pistol, 50 metres, Men",26,Shooting
259976,"Rings, Men",53,Artistic Gymnastics
116628,"Foil, Team, Women",25,Fencing
159864,"Coxless Pairs, Women",26,Rowing
322320,"50 metres Freestyle, Women",54,Swimming
358672,"4 x 100 metres Relay, Men",59,Athletics
65683,"100 metres, Women",25,Athletics
307130,"Kayak Singles, 500 metres, Women",54,Canoe Sprint
159873,"Eights, Women",26,Rowing
51908,"Air Pistol, 10 metres, Women",24,Shooting
159754,"Quadruple Sculls, Men",26,Rowing
51866,"Air Rifle, 10 metres, Women",23,Shooting
262326,"Individual, Women",53,Trampolining
353423,"Doubles, Mixed",59,Tennis
19001250,"Basketball, Men",61,Basketball
128496,"Bantamweight, Greco-Roman (≤57 kilograms), Men",20,Wrestling
351020,"Individual, Men",59,Trampolining
19016264,"Kayak Fours, 500 metres, Women",61,Canoe Sprint
185336,"Team, Open",21,Equestrian Eventing
395754,"Air Rifle, 10 metres, Women",59,Shooting
313021,"Rings, Men",54,Artistic Gymnastics
302108,"400 metres, Women",54,Athletics
63414,"4 x 100 metres Relay, Men",22,Athletics
63424,"4 x 400 metres Relay, Men",22,Athletics
28430,"Heavyweight (>67 kilograms), Women",26,Taekwondo
159857,"Quadruple Sculls, Women",26,Rowing
37341,"Volleyball, Men",21,Volleyball
255633,"Kayak Fours, 1,000 metres, Men",20,Canoe Sprint
26977,"Light-Flyweight (≤48 kilograms), Men",25,Boxing
128414,"Super-Heavyweight, Freestyle (>100 kilograms), Men",20,Wrestling
11054,"Windsurfer (Mistral), Women",26,Sailing
260994,"Quadruple Sculls, Men",53,Rowing
66501,"400 metres Hurdles, Women",26,Athletics
26422,"Light-Heavyweight (≤81 kilograms), Men",23,Boxing
901257,"Changquan, Men",53,Wushu
357100,"200 metres Butterfly, Men",59,Swimming
19000438,"110 metres Hurdles, Men",61,Athletics
51774,"Small-Bore Rifle, Three Positions, 50 metres, Women",21,Shooting
30296,"Bantamweight (≤56 kilograms), Men",26,Weightlifting
8618,"200 metres Backstroke, Women",25,Swimming
258856,"Kayak Fours, 500 metres, Women",53,Canoe Sprint
263643,"Lightweight, Greco-Roman (≤60 kilograms), Men",53,Wrestling
316552,"Half-Heavyweight (≤78 kilograms), Women",54,Judo
260980,"Double Sculls, Men",53,Rowing
262209,"Flyweight (≤49 kilograms), Women",53,Taekwondo
8075,"200 metres Butterfly, Men",24,Swimming
64476,"High Jump, Women",23,Athletics
159217,"Coxless Pairs, Men",23,Rowing
66133,"4 x 100 metres Relay, Men",26,Athletics
7614,"50 metres Freestyle, Men",23,Swimming
155044,"Points Race, Women",25,Cycling Track
65448,"4 x 100 metres Relay, Men",25,Athletics
19005318,"Singles, Women",61,Badminton
38678,"Water Polo, Men",21,Water Polo
54298,"Synchronized Springboard, Women",25,Diving
332230,"Heavyweight, Greco-Roman (≤96 kilograms), Men",54,Wrestling
63701,"200 metres, Women",22,Athletics
19001195,"Volleyball, Women",61,Volleyball
354580,"Lightweight (≤73 kilograms), Men",59,Judo
30023,"Light-Heavyweight (≤82½ kilograms), Men",23,Weightlifting
7937,"4 x 100 metres Freestyle Relay, Women",23,Swimming
54308,"Synchronized Springboard, Men",26,Diving
51748,"Free Pistol, 50 metres, Open",20,Shooting
255714,"Kayak Doubles, 1,000 metres, Men",21,Canoe Sprint
131219,"Light-Heavyweight, Freestyle (≤90 kilograms), Men",23,Wrestling
353750,"Springboard, Men",59,Diving
30233,"Flyweight (≤48 kilograms), Women",25,Weightlifting
357110,"200 metres Individual Medley, Men",59,Swimming
18001214,"Extra-Lightweight (≤48 kilograms), Women",61,Judo
107518,"Sabre, Team, Men",21,Fencing
7728,"200 metres Butterfly, Men",23,Swimming
262873,"Volleyball, Women",53,Volleyball
132179,"Welterweight, Freestyle (≤74 kilograms), Men",24,Wrestling
322015,"400 metres Individual Medley, Women",54,Swimming
64272,"Decathlon, Men",23,Athletics
259065,"Synchronized Platform, Women",53,Diving
359066,"Marathon, Women",59,Athletics
900383,"Windsurfer (Windsurfer), Men",21,Sailing
901121,"Flyweight (≤47 kilograms), Women",23,Taekwondo
155138,"500 metres Time Trial, Women",26,Cycling Track
19002047,"Light-Heavyweight (≤81 kilograms), Men",61,Weightlifting
16293,"Middleweight (≤86 kilograms), Men",21,Judo
34098,"Football, Men",24,Football
40661,"Individual, Men",22,Archery
19000779,"4 × 400 metres Relay, Women",61,Athletics
900766,"Lightweight (≤ 60 kilograms), Women",22,Taekwondo
10249,"Multihull (Tornado), Open",22,Sailing
64204,"Shot Put, Men",23,Athletics
64428,"3,000 metres, Women",23,Athletics
900523,"Half-Middleweight (≤61 kilograms), Women",22,Judo
308112,"BMX, Women",54,Cycling BMX Racing
353482,"Kayak Doubles, 1,000 metres, Men",59,Canoe Sprint
70711,"Horse Vault, Men",24,Artistic Gymnastics
25395,"Welterweight (≤67 kilograms), Men",21,Boxing
19010045,"Rugby Sevens, Women",61,Rugby Sevens
328000,"Singles, Women",54,Table Tennis
185456,"Team, Open",24,Equestrian Dressage
356836,"Cross-Country, Men",59,Cycling Mountain Bike
19004818,"Doubles, Mixed",61,Tennis
17405,"Lightweight (≤56 kilograms), Women",23,Judo
18000039,"3x3 Basketball, Women",61,3x3 Basketball
159542,"Single Sculls, Men",25,Rowing
19009474,"Featherweight, Freestyle (≤57 kilograms), Men",61,Wrestling
116763,"Épée, Team, Women",25,Fencing
130607,"Middleweight, Greco-Roman (≤82 kilograms), Men",22,Wrestling
63720,"400 metres, Women",22,Athletics
51795,"Small-Bore Rifle, Three Positions, 50 metres, Men",22,Shooting
117449,"Épée, Individual, Women",26,Fencing
155088,"Individual Pursuit, 4,000 metres, Men",26,Cycling Track
356939,"Team Pursuit, 4,000 metres, Women",59,Cycling Track
261387,"Air Rifle, 10 metres, Men",53,Shooting
185543,"Team, Open",26,Equestrian Dressage
45729,"Doubles, Men",25,Tennis
104064,"Foil, Team, Men",20,Fencing
51953,"Double Trap, Men",25,Shooting
36041,"Hockey, Men",21,Hockey
154433,"Team Pursuit, 4,000 metres, Men",20,Cycling Track
258136,"Doubles, Men",53,Badminton
64170,"Long Jump, Men",23,Athletics
257257,"3,000 metres Steeplechase, Men",53,Athletics
18504,"Lightweight (≤73 kilograms), Men",25,Judo
55006,"Individual, Men",26,Trampolining
256152,"Canadian Doubles, 1,000 metres, Men",24,Canoe Sprint
51801,"Running Target, 50 metres, Men",22,Shooting
322337,"1,500 metres Freestyle, Men",54,Swimming
355450,"Super-Heavyweight, Freestyle (≤125 kilograms), Men",59,Wrestling
159089,"Coxed Fours, Men",22,Rowing
257665,"4 x 400 metres Relay, Women",53,Athletics
353966,"Coxless Pairs, Men",59,Rowing
358434,"Individual, Open",59,Equestrian Jumping
66125,"3,000 metres Steeplechase, Men",26,Athletics
331081,"Light-Heavyweight (≤85 kilograms), Men",54,Weightlifting
258784,"Canadian Singles, 500 metres, Men",53,Canoe Sprint
263571,"Heavyweight, Freestyle (≤72 kilograms), Women",53,Wrestling
51768,"Trap, Open",21,Shooting
62201,"400 metres, Men",20,Athletics
159249,"Coxless Fours, Men",23,Rowing
51767,"Running Target, 50 metres, Men",21,Shooting
313018,"Pommelled Horse, Men",54,Artistic Gymnastics
66256,"Hammer Throw, Men",26,Athletics
64092,"50 kilometres Race Walk, Men",23,Athletics
66094,"10,000 metres, Men",26,Athletics
358684,"High Jump, Men",59,Athletics
70479,"Horse Vault, Men",20,Artistic Gymnastics
8054,"200 metres Breaststroke, Men",24,Swimming
395708,"Free Pistol, 50 metres, Men",59,Shooting
355358,"Light-Heavyweight, Freestyle (≤86 kilograms), Men",59,Wrestling
128983,"Welterweight, Freestyle (≤74 kilograms), Men",21,Wrestling
64471,"4 x 400 metres Relay, Women",23,Athletics
257197,"800 metres, Men",53,Athletics
8599,"800 metres Freestyle, Women",25,Swimming
256065,"Kayak Singles, Slalom, Women",23,Canoe Slalom
159620,"Lightweight Double Sculls, Men",25,Rowing
358460,"Hockey, Men",59,Hockey
263078,"Featherweight (≤53 kilograms), Women",53,Weightlifting
7113,"4 x 100 metres Medley Relay, Men",21,Swimming
70569,"Balance Beam, Women",21,Artistic Gymnastics
66143,"High Jump, Men",26,Athletics
7547,"100 metres Butterfly, Women",22,Swimming
7642,"200 metres Freestyle, Men",23,Swimming
308161,"Sprint, Men",54,Cycling Track
10333,"One Person Dinghy (Europe), Women",23,Sailing
259019,"Individual Pursuit, 4,000 metres, Women",53,Cycling Track
67549,"Group, Women",24,Rhythmic Gymnastics
129546,"Super-Heavyweight, Greco-Roman (>100 kilograms), Men",21,Wrestling
7013,"200 metres Backstroke, Men",21,Swimming
130312,"Flyweight, Greco-Roman (≤52 kilograms), Men",22,Wrestling
354105,"Quadruple Sculls, Women",59,Rowing
331045,"Middleweight (≤63 kilograms), Women",54,Weightlifting
54304,"Platform, Men",26,Diving
311386,"Sabre, Team, Men",54,Fencing
10880,"Three Person Keelboat (Soling), Open",25,Sailing
43534,"Duet, Women",26,Artistic Swimming
257771,"Discus Throw, Women",53,Athletics
19004404,"Flyweight (≤49 kilograms), Women",61,Taekwondo
70567,"Uneven Bars, Women",21,Artistic Gymnastics
54300,"Springboard, Men",26,Diving
259066,"Individual, Open",53,Equestrian Eventing
54246,"Springboard, Women",22,Diving
50198,"Team, Men",20,Modern Pentathlon
358639,"Marathon, Men",59,Athletics
19009146,"Rings, Men",61,Artistic Gymnastics
356219,"Two Person Dinghy (470), Women",59,Sailing
358633,"5,000 metres, Men",59,Athletics
30059,"Super-Heavyweight (>110 kilograms), Men",23,Weightlifting
159716,"Single Sculls, Men",26,Rowing
7682,"200 metres Backstroke, Men",23,Swimming
259030,"Road Race, Individual, Women",53,Cycling Road
63412,"20 kilometres Race Walk, Men",22,Athletics
8981,"400 metres Freestyle, Women",26,Swimming
19000000,"50 metres Freestyle, Men",61,Swimming
261586,"100 metres Butterfly, Men",53,Swimming
155109,"Keirin, Men",26,Cycling Track
154566,"100 kilometres Team Time Trial, Men",21,Cycling Road
45620,"Doubles, Women",24,Tennis
901264,"Nanquan & Nandao, Women",53,Wushu
34921,"Handball, Women",24,Handball
70681,"Horse Vault, Women",23,Artistic Gymnastics
351630,"Doubles, Men",59,Badminton
19000725,"1,500 metres, Women",61,Athletics
901200,"1,500 metres Wheelchair, Men",23,Athletics
21173,"Olympic Distance, Men",26,Triathlon
901132,"Bantamweight (≤ 51 kilograms), Women",23,Taekwondo
260598,"Extra-Lightweight (≤48 kilograms), Women",53,Judo
51986,"Rapid-Fire Pistol, 25 metres, Men",26,Shooting
901088,"Middleweight (≤ 83 kilograms), Men",23,Taekwondo
10723,"One Person Dinghy (Europe), Women",25,Sailing
62396,"Discus Throw, Men",20,Athletics
159816,"Lightweight Coxless Fours, Men",26,Rowing
90016742,"Singles, Men",22,Badminton
66662,"Javelin Throw, Women",26,Athletics
64439,"Marathon, Women",23,Athletics
354730,"Middleweight (≤90 kilograms), Men",59,Judo
185507,"Team, Open",25,Equestrian Jumping
261034,"Eights, Men",53,Rowing
260425,"Middleweight (≤90 kilograms), Men",53,Judo
19002200,"Springboard, Men",61,Diving
261468,"50 metres Freestyle, Men",53,Swimming
7222,"400 metres Individual Medley, Women",21,Swimming
302003,"Marathon, Women",54,Athletics
27663,"Light-Heavyweight (≤81 kilograms), Men",26,Boxing
159637,"Lightweight Coxless Fours, Men",25,Rowing
19008589,"Lightweight Double Sculls, Women",61,Rowing
129571,"Light-Flyweight, Freestyle (≤48 kilograms), Men",22,Wrestling
129356,"Lightweight, Greco-Roman (≤68 kilograms), Men",21,Wrestling
64109,"High Jump, Men",23,Athletics
35090,"Handball, Women",26,Handball
19012160,"Team, Open",61,Equestrian Jumping
38941,"Water Polo, Women",25,Water Polo
308124,"BMX, Men",54,Cycling BMX Racing
18805,"Extra-Lightweight (≤48 kilograms), Women",25,Judo
359111,"High Jump, Women",59,Athletics
62243,"5,000 metres, Men",20,Athletics
50216,"Team, Men",21,Modern Pentathlon
159427,"Eights, Men",24,Rowing
19578,"Half-Lightweight (≤52 kilograms), Women",26,Judo
255669,"Kayak Doubles, 500 metres, Women",20,Canoe Sprint
8225,"100 metres Breaststroke, Women",24,Swimming
358986,"100 metres, Women",59,Athletics
18000746,"Sporting Pistol, 25 metres, Women",61,Shooting
46766,"Doubles, Men",22,Table Tennis
66164,"Pole Vault, Men",26,Athletics
10041,"Two Person Dinghy (470), Open",20,Sailing
19000790,"Pole Vault, Women",61,Athletics
324000,"Singles, Women",54,Tennis
27157,"Light-Welterweight (≤63.5 kilograms), Men",25,Boxing
50225,"Individual, Men",22,Modern Pentathlon
40883,"Individual, Men",24,Archery
117149,"Épée, Team, Men",26,Fencing
7270,"100 metres Freestyle, Men",22,Swimming
65946,"Javelin Throw, Women",25,Athletics
33018,"Basketball, Men",26,Basketball
62277,"3,000 metres Steeplechase, Men",20,Athletics
8336,"50 metres Freestyle, Men",25,Swimming
114829,"Foil, Team, Men",24,Fencing
302301,"200 metres, Women",54,Athletics
